秒数,布陣,キャラクター,レベル,敵名,リソース,,,,,
0.5,敵,Enemy_04,0
1,敵,Enemy_05,0
1.3,敵,Enemy_06,0
1.6,敵,Enemy_07,0
1.9,敵,Enemy_04,0
2.2,敵,Enemy_05,0
2.5,敵,Enemy_06,0
2.8,敵,Enemy_07,0
3.1,敵,Enemy_06,0
3.4,敵,Enemy_06,0
3.7,敵,Enemy_06,0
4,敵,Enemy_06,0
4.3,敵,Enemy_07,0
4.6,敵,Enemy_07,0
20,敵,Enemy_01,0
20.3,敵,Enemy_01,0
20.6,敵,Enemy_05,0
20.9,敵,Enemy_06,0
21.2,敵,Enemy_02,0
21.5,敵,Enemy_05,0
21.8,敵,Enemy_06,0
22.1,敵,Enemy_02,0
22.4,敵,Enemy_04,0
22.7,敵,Enemy_05,0
23,敵,Enemy_06,0
23.3,敵,Enemy_03,0
23.6,敵,Enemy_03,0
23.9,敵,Enemy_03,0
24.2,敵,Enemy_04,0
24.5,敵,Enemy_05,0
24.8,敵,Enemy_06,0
25.1,敵,Enemy_07,0
25.4,敵,Enemy_06,0
35.1,敵,Enemy_08,0
35.3,敵,Enemy_08,0
35.5,敵,Enemy_08,0
35.7,敵,Enemy_10,0
35.9,敵,Enemy_10,0
36.1,敵,Enemy_10,0
45,敵,Boss_02,0
